-8 9675
-8 21836
1 30363
2 6048
-3 1137
9 7081
0 8752
5 32667
6 15670
9 25262
-9 27703
-2 4053
3 3086
-7 15588
-9 28932
9 19490
-3 13174
5 30576
-7 21739
9 5001
2 30448
0 32522
-9 12121
-8 9289
-5 15804
-6 1567
-3 5171
-3 28460
1 22999
7 22596
5 22382
-3 17931
3 12088
-3 1758
1 26351
8 12705
-2 14153
9 23311
-8 22180
-6 31380
0 7332
-9 14563
1 31459
5 12737
-8 27407
-9 24507
0 11522
-7 17350
-7 4024
-1 13304
3 5686
5 25557
-9 9652
9 32235
-5 7344
9 22967
7 19125
-3 18941
8 20213
-6 32542
7 30731
-7 22042
-6 27005
5 30767
-5 7133
-3 14434
9 21135
0 29519
-6 28328
7 11026
7 10332
0 31789
-8 16631
1 10671
8 15705
-5 11791
-6 15715
-4 19316
0 7905
8 20833
-1 23245
2 1790
-7 522
-1 12410
1 31451
3 19253
-5 12998
9 12209
-3 28848
3 6525
5 24894
1 29855
4 27631
-9 3357
9 26986
-8 10422
3 1009
7 31727
-3 28917
-7 8962
4 24388
-9 7241
0 30543
-6 1341
-3 13159
1 23594
-2 13330
9 6169
-9 6340
-2 21928
8 24473
3 29385
-2 28398
7 3225
-4 16862
8 14800
-1 19739
-4 24960
1 9108
-7 270
2 15075
-1 26041
9 32133
7 7431
8 11578
-2 31975
-1 557
5 28534
7 939
-3 30622
-4 23958
-7 31505
6 470
0 4940
1 18293
3 19102
7 300
-4 2925
-3 17286
9 30517
1 22249
1 10222
2 11300
0 22999
0 10833
7 29921
-6 25387
-1 13359
7 14126
-4 3938
-1 17682
7 23719
9 14472
-5 13256
1 14915
0 14766
0 30630
-5 30992
5 701
-1 6216
-7 15173
0 25989
5 6124
-1 10709
4 4887
3 18612
-4 16584
4 13606
4 15230
-8 1679
7 13356
5 18109
0 5513
-9 16351
-7 25975
6 27747
-9 28463
-6 1006
-6 22377
-2 18415
-5 6090
-3 30581
-3 4406
9 1364
7 31958
7 7363
8 4591
-8 32748
4 19178
1 10542
-9 24082
7 8963
2 20214
6 5055
0 879
-1 20903
-4 5054
-1 18712
7 12093
-6 25005
2 30614
-4 12456
6 12924
0 30215
3 13918
6 28434
0 4237
-7 17476
6 9152
5 4569
-1 29711
5 4455
8 4521
9 4176
1 9723
-2 29165
6 7941
9 19905
-7 25346
6 6424
-8 27326
1 2267
-9 11046
0 17281
2 26358
8 25697
-2 26518
-3 2269
-3 18562
1 29968
0 719
0 8461
2 20138
6 208
8 20207
9 26732
5 24351
-4 23327
7 22108
-4 12116
9 12861
0 2745
-5 29333
1 8433
-4 2945
2 9355
5 17751
0 19785
0 14925
-7 2010
8 28659
2 8844
8 24282
-3 26543
-3 9454
-2 24984
-9 12157
-2 19845
4 28634
-8 22991
-4 14877
1 309
5 20339
9 30749
-1 24051
6 544
-1 32253
6 30019
0 31108
-1 32158
7 988
0 12137
2 2268
-6 28327
9 28788
-6 31459
-5 12300
-1 21183
-1 21827
-2 30274
-9 28134
1 8230
1 24379
-5 11678
5 29430
8 26944
7 10853
-2 6433
9 22723
3 22850
2 11187
-9 17111
2 13638
4 30238
-2 19748
-7 8116
9 18090
-5 21423
9 6173
2 26598
8 13125
2 9256
4 2566
4 31324
4 6615
7 20921
-6 28452
1 6038
-6 28161
8 3459
5 24502
7 32686
8 23816
-1 32702
-3 15186
-8 16295
-8 14026
8 1320
7 16000
7 14836
3 5888
5 9648
-9 3735
0 13899
9 19125
-4 12387
1 22488
-7 1195
-2 11782
1 10390
-2 22984
-1 32683
0 32282
-7 28756
9 32210
-5 31237
-9 23396
6 23561
-6 21532
-9 25442
7 30744
-2 7023
8 4777
8 12390
8 12011
7 9145
-7 29359
0 20990
-3 32270
-1 1790
-3 2106
0 18409
6 8812
2 25832
-2 28673
4 6788
-9 20258
3 24732
-6 28551
9 18394
-6 15678
-9 18411
-5 25462
-8 28651
0 4028
-2 22458
5 6199
-7 19515
4 18365
8 18863
-1 26837
-3 16030
5 17673
-8 5916
9 16403
4 834
7 3783
-9 7472
2 22475
-6 20989
-8 24698
9 3675
1 21129
0 31447
0 14143
4 23809
3 2919
1 18906
2 23365
3 2914
-8 14378
-9 15897
0 8588
-9 3272
7 14750
-3 24574
2 25057
-9 9203
-6 13870
7 17112
-3 23833
-4 27329
9 23238
-6 32164
0 3980
0 28449
-1 24045
5 10010
1 11220
-2 4409
6 8477
2 8442
9 14791
-8 3797
1 3173
-4 16024
7 5553
-5 26643
0 66
-6 4773
4 19414
6 2380
-8 31161
0 28736
-9 3111
-6 26181
7 17592
-1 27452
-1 12866
4 29334
4 22702
6 25522
0 7599
3 9049
-8 15208
-7 26826
2 22105
8 26134
8 1582
0 32453
6 14666
6 14574
-3 26910
5 5198
1 10667
-8 20487
0 18631
-3 13058
-9 506
-6 29751
0 21001
-1 14141
2 16781
-2 1779
9 8235
-1 6950
7 12870
0 22393
1 20797
7 8444
-5 664
-1 13627
-6 9392
3 26786
-8 4025
7 27534
-4 51
5 15465
6 23592
-7 4756
0 30415
1 8477
-9 28258
-5 24935
-5 11845
1 30033
3 5087
5 28038
-9 16039
-6 11246
7 17491
-2 900
-6 26677
5 28153
-8 8482
-9 1261
5 15225
7 12196
4 19747
-3 30588
2 4005
7 1176
2 6297
-8 12667
2 25387
3 16256
-3 15726
-5 20345
-9 670
-7 10457
8 10161
-6 24370
2 4552
6 22776
8 1618
3 27578
8 21259
4 347
-5 8220
-5 22252
7 18684
0 12596
-6 10482
-5 11282
7 3645
5 24882
-6 4941
-3 22485
-6 32666
-9 21138
0 6645
-1 29030
2 5223
0 3430
-5 32255
2 237
8 280
5 2596
4 13574
-3 28465
-9 33
-7 21105
0 941
-7 2696
-5 23824
6 9519
-1 16468
6 19713
8 7656
3 27076
-5 14872
-3 20432
0 26303
9 32427
-6 17
0 6137
-8 29594
-2 12096
0 1223
5 10304
7 17543
-1 23752
-7 23028
-8 1103
9 22524
4 9919
-2 128
-9 4393
0 3951
0 7781
5 2233
0 32462
-6 6710
-4 20875
-3 32466
7 10031
-6 672
-2 14489
-1 24478
7 3667
7 14675
-5 21475
-9 4493
1 28618
1 15079
-6 1069
-9 7654
-7 1362
-7 11203
-5 27259
-1 9798
-9 29384
5 1592
1 23326
-4 21080
-7 848
-5 14043
-4 12283
2 12758
7 9159
-3 17191
1 1565
-8 20159
0 18025
8 22098
-7 12925
4 27609
6 7102
5 20591
-9 31248
-5 11114
-5 19657
-5 13253
-8 22801
5 6706
4 8819
0 3181
-2 26000
-7 23211
0 17972
0 11826
0 6459
-2 27779
-1 2052
8 25764
-9 3691
-2 19545
5 21889
5 29053
-2 31857
-3 26551
-8 20064
0 30009
9 32546
-4 8528
0 8728
7 7664
7 30112
0 24955
0 8909
-8 14454
0 1130
-1 28398
6 14714
6 32693
-6 1702
6 3006
3 10082
-8 17993
-4 31405
7 4758
3 16568
6 22108
-6 13783
5 4151
-5 3212
5 9156
-6 27528
9 5424
0 30200
-7 11354
9 21371
-3 15325
0 31371
-7 8860
2 31565
-1 7844
-5 502
-1 16006
7 3916
-5 14958
7 19188
9 20652
5 9856
9 31076
7 6526
-5 29595
0 24058
1 25067
0 4655
4 30578
-7 20316
-9 9697
0 28405
6 25531
6 11945
0 3608
5 30969
9 11151
3 6989
5 32275
-5 29647
3 28649
-8 28783
7 3071
-1 26081
-2 27721
5 8310
-5 26868
7 27160
3 27020
-2 26585
9 5484
1 30412
-5 21258
6 25386
-4 7683
0 17902
1 18929
5 21605
-6 23664
-5 19059
0 21216
-9 9077
3 30915
-3 24323
2 31175
-9 26119
-9 9952
9 6626
4 2045
7 31378
-3 23611
6 29213
-2 10402
0 678
-5 31189
-9 8697
1 5943
-9 18548
-9 9846
-7 29336
-2 13435
-7 23454
-2 21804
-6 23788
-7 7560
-2 28992
6 13315
9 11233
1 8493
9 21310
-1 32517
7 3013
7 12172
4 27343
8 29556
-7 13050
7 8183
9 12874
9 24390
7 4063
7 26888
-9 6703
-9 2272
3 10235
-7 9983
0 11640
-1 27415
-2 5227
9 3167
-9 289
5 355
-9 18317
3 6347
8 15092
-2 8293
7 2029
4 12829
9 15258
-9 5788
-6 19567
-7 31687
-7 14303
3 4450
4 26045
7 2158
3 19780
-8 556
0 8435
-8 16836
-6 24009
-4 1
2 20360
1 8870
-3 16124
1 24891
0 24704
-6 8053
-3 2109
0 2429
0 30415
-4 22713
0 3155
-3 10228
2 10511
0 29683
4 18996
4 25041
-6 22117
-9 14017
2 24847
-1 9478
5 15536
-3 16440
-9 21406
-8 7999
3 15348
3 31869
8 9898
6 5411
-3 29445
-7 11942
4 9950
-6 5579
8 8566
4 11471
-1 25040
2 18050
-9 31428
-8 10879
-8 7756
9 17087
4 22206
0 11580
3 24547
8 19551
-6 27447
3 1899
-8 16820
0 18471
2 31470
0 30062
-2 13432
-1 17017
2 9661
-6 14584
-7 27604
-6 30804
0 17921
-6 20146
-8 1754
7 8337
-5 1864
9 6675
-1 16351
2 29019
-9 8769
3 9084
0 12164
-6 7663
-7 27103
-7 17555
-3 28415
1 18581
2 5583
0 24288
7 9641
6 9438
-8 30236
1 30893
-9 19916
0 17951
0 31776
-5 23577
2 15534
4 22061
1 17581
9 5246
-3 14808
0 12377
2 3964
0 26117
-6 12715
-4 7342
4 20437
-9 7046
-8 20262
1 10089
8 17023
3 18084
6 2288
-6 20665
-6 13546
-2 20009
9 28076
-9 4279
0 27034
8 26270
-2 15229
2 27560
9 17878
7 20782
-2 3798
-4 4721
-6 13457
-4 31933
-1 13446
-7 19290
-9 27288
4 25923
7 27396
2 7942
5 30717
-8 19821
3 7927
9 1458
0 21187
5 11893
9 28425
7 4269
-9 18122
-2 31297
8 748
0 19479
1 30460
-2 3002
9 428
0 21725
6 23480
5 24942
9 13110
4 24308
4 27262
1 32361
-8 6440
7 10197
4 21211
1 3407
7 2779
5 4408
4 31895
-4 8638
0 8366
6 24596
-7 13085
1 13282
-2 31380
0 23509
3 10794
5 12889
3 11744
-4 18911
8 18361
4 17992
5 26191
2 323
3 24365
1 9661
4 1622
-5 4800
6 18880
-8 4168
6 21165
0 16636
-8 2091
0 20948
2 29980
5 17667
4 22934
1 26570
-5 25220
-3 6911
2 29633
-8 9320
6 28719
-7 21305
6 18547
3 27741
8 9308
-7 9040
5 1059
-4 27305
8 3589
9 13239
1 12772
0 22195
8 12275
-5 25972
-6 12438
-2 10412
3 19204
3 3094
2 25930
3 22562
-7 5050
9 22519
-7 22261
-5 231
-3 7944
-8 27827
2 8024
1 2596
9 4696
-4 24552
9 23855
6 11192
-4 25311
2 7214
0 5016
0 28118
9 12325
-2 25689
-5 8901
-1 32478
-8 1486
8 29421
-1 17892
-5 31610
4 4270
-1 29154
-6 16974
2 1276
9 4876
-3 18073
0 13295
3 16887
7 9269
-3 28189
-6 8949
4 9499
8 1860
-7 26013
-7 20155
-9 5717
-3 9520
-7 23337
1 23031
-3 23079
5 30230
7 8876
4 17442
-7 21316
0 26055
-3 11049
1 23592
-9 31343
4 32661
-7 28730
0 6224
0 10389
2 27993
-6 9157
7 32621
0 3879
5 5575
1 3071
-5 3910
7 31421
-9 26102
3 20902
-5 19522
-6 15336
-5 4650
-5 14969
6 26198
-3 21079
4 23012
-7 3067
-2 7987
-4 13869
-9 6956
-4 4713
-4 23979
-5 23456
1 16668
6 2041
3 6756
-7 19669
5 22960
-8 22612
2 4545
-1 30203
-5 24268
9 31829
-5 26380
-4 32677
-7 32397
-7 27138
-3 9447
4 21356
1 28373
1 21706
8 18164
8 9925
-7 6160
6 14848
5 14530
1 10271
-7 9036
2 30103
2 30202
9 10817
0 14200
1 23327
1 14283
-1 27105
-7 29178
0 3839
3 23442
-9 18823
-1 26231
-6 7156
8 28365
9 8100
-5 12766
-4 202
-8 3138
6 29422
-8 27830
7 12888
0 30314
2 16637
-7 2217
3 19905
5 6947
2 11051
-7 25936
4 30440
-5 27798
4 9640
-3 10303
-6 7988
0 15205
5 1243
-4 9299
5 12421
2 32280
0 1280
8 23611
4 22645
-1 12745
7 10239
-2 27716
8 28627
-6 16398
-1 1417
-7 26473
3 14940
2 5671
5 27001
8 29594
-6 31419
-3 22888
3 23656
8 12619
-4 5827
-8 25832
-9 29329
-4 14912
6 18411
8 31850
0 31975
9 17303
8 5129
9 24715
7 30836
-5 12053
-4 2642
3 12332
8 22517
9 6069
0 146
9 17186
-4 946
-9 9582
2 19623
0 27164
5 11170
6 13379
-3 13891
-6 16340
0 18366
-9 6800
3 7394
4 30584
8 25252
0 6803
-8 3592
5 21594
-8 2672
3 19257
-8 18367
0 14039
7 983
-9 1066
8 25424
5 27268
5 7044
4 6422
0 9280
2 8607
9 12727
-7 28737
0 10125
-3 18868
3 23578
-2 16460
4 28458
2 9613
-4 14822
9 325
-5 1463
0 22623
3 22070
8 23794
2 13957
-9 20019
8 13482
-2 10841
-7 5576
4 11666
-7 25664
5 16530
0 21790
5 15987
8 13422
-5 11473
0 8256
-3 29289
6 26755
9 6062
-4 32262
-4 31239
-2 1342
8 26038
5 29088
-1 5015
-6 5295
2 24375
-8 22546
4 32507
6 31822
-9 27463
-3 15857
-2 17123
-5 16729
-2 10774
7 10587
4 12080
4 22386
8 31348
6 5180
-3 18598
-4 21880
-9 13989
-1 4798
-6 2520
0 11428
-6 13412
3 25105
-7 9552
0 15847
-1 21556
-4 23388
-2 13566
0 27011
-1 11246
-3 1794
-3 739
0 29928
-6 6279
-1 19481
3 22270
-2 25297
-1 17185
-3 30759
2 30325
-7 6558
3 25940
-4 6942
-8 16391
-8 29683
-4 22718
5 29594
-8 4528
2 6032
-1 15816
7 26457
1 25502
-5 11890
2 17850
4 17402
-9 17492
-6 24107
0 27649
-7 17402
0 8732
2 6526
-6 10943
8 5099
1 3505
-4 10302
-3 30356
-5 21494
0 25132
3 360
2 3498
3 20882
-4 32303
1 21374
-7 26118
-6 30085
-5 31312
0 22309
-4 18189
8 8732
-6 2248
0 18433
0 23124
6 32166
7 27228
4 8144
6 16301
-7 25909
-1 9354
1 28613
6 28782
-9 920
-1 25847
-4 29734
6 32258
-4 18579
-4 15896
-8 15913
0 30645
4 15456
-5 10527
-7 4106
-4 956
-3 27499
-6 31016
-8 18288
1 30595
5 26184
0 11172
-6 29185
6 31546
4 4600
-9 16901
-5 26691
2 1185
7 17501
8 4266
-5 2741
5 13587
0 26873
1 12044
-7 32045
8 26320
0 10734
-5 29993
-6 31860
7 30095
0 22834
-4 12848
-1 10783
-6 3652
5 5649
7 2158
8 27312
-2 4653
7 27368
4 6776
1 12781
-7 22818
-9 24352
-5 30106
4 22911
5 24349
-7 14696
3 25983
3 24013
7 10503
-6 28214
-7 7456
-5 7450
-4 27845
7 30335
-2 24817
3 29917
9 18562
1 2740
2 7753
1 22880
-2 5438
7 32256
-3 7186
-4 17307
8 8343
-7 13760
-2 12466
-7 4434
2 22998
7 31043
1 10552
0 13164
-2 15932
-3 5571
-1 19914
0 18070
-2 4238
2 4770
-8 12110
-2 29208
0 10206
-6 29161
-2 10839
1 10486
0 24987
0 14589
0 19281
7 10570
5 731
2 15778
-4 32752
0 21985
-6 5351
3 29493
-3 16853
-5 17939
2 2311
4 13349
0 9858
-7 10215
-8 12175
6 17331
-9 127
-2 20582
8 20009
-3 1002
-7 32205
-6 5695
0 24932
-7 7136
0 28554
0 21147
-4 21885
7 2606
-1 9958
5 9282
-3 17004
2 24492
-4 4933
-4 20719
-8 30514
-4 7793
9 3509
2 24815
-2 24673
0 30985
0 32145
-4 20736
7 5612
8 28152
1 17014
-7 30311
1 7215
3 31599
1 3942
-5 29011
3 9281
0 26445
4 9018
-4 18801
-7 22392
2 22361
-5 2636
3 4303
1 31293
-9 13757
2 21861
-2 10486
-4 29202
4 7620
-3 29156
-1 1601
7 31456
5 19671
3 3888
-3 3459
7 6021
0 21429
9 15711
6 26585
6 2461
8 1009
-7 12582
2 26828
-2 23696
-7 21937
0 22787
8 25258
-6 20443
-5 16805
-9 12201
-2 1317
-2 11426
2 19269
5 30636
-3 8748
-9 21110
-9 14158
-3 19565
5 29961
-5 1891
0 10878
7 13382
0 18363
0 22333
-3 11405
-2 8185
-4 4757
5 3627
6 19311
-1 854
0 29207
-4 6772
8 23241
9 29483
4 3851
6 24968
4 2992
6 29808
0 21731
-2 21585
-7 22696
-6 26803
-9 4690
8 20154
-3 475
-1 17344
-8 24617
9 3712
-3 5529
-1 30357
-2 27251
0 19768
4 16656
8 15236
-4 30675
8 18849
1 25932
4 12201
4 19228
5 19499
3 11377
6 25998
7 15153
8 29383
-8 6966
-9 23836
-5 7455
6 20464
-8 23204
-7 3269
-9 23672
1 10489
-8 13840
8 26607
-4 24049
0 24472
-2 2389
9 3746
-6 2110
-3 21171
-1 6998
8 4725
2 3885
4 17001
-3 8371
-4 31925
2 23809
-2 868
-3 25290
3 471
-1 13841
6 3421
-7 18161
1 3616
-8 29344
-1 12527
4 12785
-8 6033
0 27390
0 160
8 965
-2 24856
-6 29151
9 14636
-2 10131
-5 6901
8 30970
3 13588
7 29674
5 3177
-7 15333
2 14182
-6 22334
-9 12965
4 3375
6 6606
-3 3232
3 241
6 8638
5 10717
3 21697
-6 11803
5 30315
1 16792
-4 28457
0 15138
7 11227
-2 26436
-9 20402
-3 7971
2 29856
4 111
5 19531
8 17539
9 29072
-5 25666
-3 16107
8 17245
7 6244
3 22789
-6 22482
-5 1326
1 147
1 18674
-2 7175
8 15806
-4 12912
1 14911
-4 19470
4 25937
-3 21634
0 22117
-6 12008
-9 8206
-9 21283
8 3253
4 32079
-3 16047
4 24156
7 7197
0 26930
6 17513
6 23038
0 4151
7 32110
-3 7709
-9 7172
-3 32146
-9 20943
-9 30400
7 5416
-1 2372
2 20294
-7 21768
6 16323
-7 1967
-1 106
0 28247
7 28905
-4 16019
-3 10804
-9 23276
0 26564
-8 5716
2 10486
-2 5959
-2 14128
9 18060
4 19869
0 32476
-6 26008
-5 18900
7 14119
-5 11260
-2 24336
-3 9422
-8 25702
4 26879
5 5554
-4 19574
-4 31222
-5 7861
5 27709
-3 14249
5 30844
-3 27663
-4 18155
-7 26613
0 24352
-9 21257
-5 24209
-3 30115
2 30284
-8 9946
-3 12797
-4 27394
-7 16037
-9 10078
5 12683
-4 31477
-6 16458
-9 30147
0 265
4 24255
-4 13899
0 20082
2 27597
5 26381
0 21100
3 13376
0 26387
-1 3140
8 5402
-9 30933
4 16028
-4 2572
5 30125
7 20059
8 18307
8 21020
-4 22240
4 20075
5 13665
-4 25159
-1 909
-8 8756
2 28068
8 18887
0 12204
4 14316
-6 29996
-3 27080
0 14733
0 12667
-4 21543
1 15671
-3 10069
-3 30821
6 3118
2 13260
5 7350
4 8952
0 31903
-5 27733
-8 17650
-1 5815
-3 20796
-8 23109
-1 27921
1 5125
-5 22276
5 8828
-5 19041
9 5909
2 21329
0 15191
5 10543
-3 14864
6 14642
9 7162
2 32707
-6 1160
0 22794
-5 1756
9 8608
6 21532
1 26217
8 15252
7 3836
0 19052
8 28714
-6 7139
0 7293
-1 27712
1 9933
-1 4097
-5 28470
-2 24051
-6 3350
8 13867
-3 2273
-7 26916
0 28390
-8 10604
-5 24669
3 14239
0 14936
-9 27562
-6 17001
9 28553
-4 5919
-3 16116
7 30370
-2 7370
-8 22558
0 31243
6 25786
-9 5055
4 9032
-2 9262
-2 13818
7 14624
-8 27578
-8 25641
-2 12026
6 23342
-4 6678
-5 3744
1 15774
4 2081
-3 32545
1 24471
7 30547
6 3536
9 27808
0 11077
-2 907
-4 3746
4 4207
-8 4634
-9 11893
8 22452
-5 28130
-2 1038
-3 8193
0 25675
-2 4447
9 7979
9 29459
-6 14971
-5 23100
6 13660
8 10502
-7 3352
7 30421
-2 1400
-3 13667
-1 20188
0 28401
4 29577
8 7650
5 8922
-8 22614
-5 19553
6 27297
-6 22050
0 4522
5 24671
-8 25250
-1 20149
-3 8077
6 381
-2 20618
-9 7083
-8 2035
3 12445
0 19352
7 4770
3 18374
0 1557
-2 16611
8 9833
-5 16059
-4 8568
4 14552
-6 25324
6 11636
-3 11430
9 5362
-4 14946
0 8663
-6 15893
1 16826
6 4021
-9 28077
-9 9825
-2 6401
-7 10801
2 894
5 29970
-3 28764
-4 32368
1 21930
-6 16556
1 4064
6 30853
-3 5067
3 32252
8 3359
-9 13159
7 25162
-3 29345
-1 18018
-5 18847
1 26688
-3 3800
5 31272
-4 11061
0 20367
1 14988
4 14045
5 9431
8 4927
4 24989
-2 7902
-9 1098
6 14365
3 19311
-6 15533
-5 1558
0 19345
-3 2485
9 25456
-4 30828
6 17600
9 2687
-5 22448
5 16218
0 9186
0 6530
-6 15438
-8 9778
3 27620
9 23718
6 32712
-1 10807
5 21057
-5 6101
3 17838
5 10889
3 16669
1 17409
-9 2142
-3 10579
7 1954
0 17782
9 28423
8 2610
7 21663
2 19810
2 5084
0 31207
4 22366
4 12962
-6 13974
-2 27456
-5 8901
-3 19918
2 5936
-5 21827
8 11951
4 9350
-7 29918
8 7836
-5 5004
3 28670
5 27982
-5 25160
-7 23607
-3 19143
-2 14370
9 31107
6 2582
4 4575
-8 31404
4 30446
0 10104
-5 17659
1 12267
3 32516
-8 1066
0 29203
6 24773
-2 10686
-9 30811
-4 30767
6 10374
1 22916
3 18865
9 11632
-3 16793
0 13143
0 3755
0 13409
7 5765
-5 9276
0 11321
-9 3199
0 4906
-8 8171
-8 18841
5 10757
0 12860
4 1208
3 22132
3 8444
7 767
6 20673
9 32568
-8 12163
0 9027
2 5208
9 11191
2 13147
-5 27042
-3 19890
-6 25600
3 22197
3 15353
-2 6609
-1 14205
-5 63
-6 20003
0 26286
6 590
0 21099
-8 17660
-7 4779
-9 11492
5 17922
3 31125
0 9527
1 16864
2 11241
-9 22708
2 3266
-7 30252
9 8754
1 6799
1 3555
-8 32603
2 18533
-2 20168
-6 20423
-9 21566
-5 16143
3 30890
-2 12764
3 13254
-8 16012
2 14245
-9 22206
4 3617
5 20753
-3 14343
-5 4193
-1 11279
7 31740
-7 26620
-7 6527
6 12420
-6 25695
8 11464
0 18500
3 20611
-7 15049
7 5186
-2 9784
9 23865
-9 31319
3 16019
9 6508
2 31832
8 18170
-6 31792
-9 2792
7 10934
8 30474
1 23573
-3 13907
-1 25893
3 5131
6 9795
-9 3811
2 5012
-2 24255
-7 32379
5 25991
0 4710
0 8812
2 11067
3 15442
-6 30226
6 25453
-5 15609
-4 29483
1 25851
8 13566
0 4510
-6 14770
-1 9105
-8 16963
-9 28741
-8 29301
6 11944
-6 22170
0 14645
-2 29523
6 23
-4 28963
1 26139
0 20271
-5 22932
9 12172
-5 22155
-4 5337
-3 12751
5 7200
2 9401
-6 12088
9 8140
8 11026
-7 32371
-4 21180
6 24709
-2 29446
3 15970
-2 9219
-1 21183
-5 27872
-8 16769
-3 969
4 1324
-4 18128
3 13533
-4 11285
-3 12994
-7 5789
9 22413
-9 2720
0 18778
0 30513
9 27892
-1 1161
1 22156
0 23909
-9 23350
-8 3894
-4 30409
3 12302
-2 12791
-6 19085
0 8889
-8 28487
-7 5467
-1 2132
-9 30422
9 30464
-5 18745
-4 27876
-1 20808
-1 10439
3 22689
0 5396
2 25091
-8 2261
-4 5521
-8 28004
-9 2335
-2 6747
-1 27890
-7 9832
5 8055
-5 1805
0 19160
-8 29303
2 1412
6 24047
-1 2810
1 30869
8 5243
-5 30047
5 12655
-4 10397
6 19876
3 15459
9 26538
-8 23730
9 25596
-2 1844
-3 31160
0 29670
2 31758
2 8970
9 20408
-9 21035
-8 15886
9 15657
8 8090
0 29050
-8 5687
0 26923
4 21275
6 28738
-8 16229
1 21135
-6 24063
-1 18707
-5 29685
-9 25986
7 145
9 8075
-1 24796
-5 31468
2 12888
2 20096
9 14086
-6 21438
-4 12570
-1 9070
-6 30448
6 28538
-1 28694
8 29474
-7 21128
-1 2562
0 25468
-2 29607
-1 16708
0 19621
5 25648
2 1904
0 8833
2 32358
-1 10176
-2 26055
2 2589
-5 16271
1 2210
8 19573
-4 4951
-1 7286
7 6833
0 9906
-6 21989
1 909
0 18410
-6 21838
3 22870
-3 27312
-6 29026
8 1056
3 8874
8 12202
-4 20619
8 14511
6 14383
7 7
-4 5287
5 1567
9 14238
-6 21537
8 30859
0 4701
3 23157
-1 18789
4 19609
8 22670
5 1174
-6 26597
0 12535
-3 21684
7 14625
3 7970
3 31764
-2 1185
0 4493
6 1562
1 2396
8 27168
0 4877
5 10896
9 27706
9 31329
-7 32289
-9 31643
-6 17230
6 9894
-8 29818
-1 7025
-8 10224
-8 27179
-5 4371
-2 9333
7 30180
-2 2394
1 20108
2 11645
-5 26461
-2 28207
-4 22473
3 6504
-3 16695
-8 19944
1 7883
6 32224
-8 2929
-5 1008
5 21966
-8 11627
1 4584
0 19981
-5 9890
5 12471
5 10586
-1 21961
4 17486
7 15142
5 29849
-9 13085
-4 13026
0 26264
3 9742
-2 21604
-8 24988
5 17016
-2 31089
-6 30590
-4 29502
-8 521
-1 25030
-7 8258
-8 20654
-9 22001
-4 10139
-4 14377
7 25038
-6 15622
-1 29567
7 17208
-2 2205
-4 22615
-5 197
6 22062
3 14990
0 3709
6 29818
4 14830
-3 21544
7 2596
-4 5283
9 26670
0 734
-7 24532
-4 23483
-5 19809
8 24880
-7 26371
2 9324
-8 31713
4 8450
-2 4704
-7 27020
1 15456
-8 24636
-5 21336
2 22105
-7 10128
0 930
-6 21741
-2 8952
-3 13584
0 13300
-5 6583
7 31019
-6 27546
-8 22857
1 18746
-6 23890
1 7786
-1 12456
0 14442
-3 22436
-1 25585
7 22503
-7 31100
5 22958
7 12730
8 27592
3 32495
-9 7179
4 18843
-7 5201
-8 7641
0 28773
-5 25632
8 7019
8 31605
9 17323
3 17460
0 27070
-2 12780
-5 19603
1 8209
3 1483
-8 14436
7 8786
8 2921
4 29002
-1 23110
1 14234
0 20180
-4 197
-3 18899
0 30164
2 22652
6 2421
3 6633
-8 29855
-6 12807
-9 348
7 11026
-9 2440
8 10181
1 28067
-9 22477
5 11274
-3 3354
0 15157
2 27680
-2 27080
0 18989
-1 23963
-6 13405
4 26376
5 7889
-2 20505
0 12083
2 10099
1 18099
9 21770
-3 12025
3 6922
4 27333
-3 3960
-1 30262
-4 11116
8 3049
5 21247
-5 7027
2 17734
-8 21217
3 17891
-4 16452
-1 6682
1 29046
8 12655
6 26516
-9 5683
-3 231
-7 7311
4 30512
9 18151
-4 2452
-5 3248
6 12438
0 11535
7 8170
-7 2263
5 11519
2 14276
3 17041
-3 15104
0 10410
-4 25435
-9 26068
-3 19385
5 10602
-9 14498
-7 22608
-4 21502
8 19570
8 10331
-7 27871
-2 342
0 18271
0 32504
7 5574
-4 18477
4 26758
5 27800
1 23838
-4 16500
-5 8831
0 23874
-3 26240
5 2166
-4 28401
0 7520
1 26100
3 18941
8 5279
7 1662
1 14362
-6 15781
-5 7346
-2 12355
-6 1945
4 18559
4 840
6 25007
4 11207
-8 4073
4 28478
9 16022
1 11418
7 8108
-9 32057
2 27996
-7 6094
-2 32342
-6 27130
8 12530
-9 4951
4 19417
-6 10211
8 13072
7 22793
5 18021
3 11204
4 31411
9 1925
-9 20866
3 31978
-2 19161
-4 29798
-4 23408
0 21609
-5 25980
7 27564
5 15555
9 22440
-7 28363
1 2152
4 28217
-5 14894
7 27823
2 4777
3 12510
9 21163
-3 7805
4 3749
-5 1122
-1 28490
-1 10487
-6 26923
-1 1977
-8 30005
3 21129
-9 27976
9 8180
-7 5991
-8 19393
3 28471
3 350
-8 12473
2 16398
0 22670
-1 30426
0 3367
5 10940
-9 422
-5 892
5 11874
8 11311
3 1098
-7 14949
-1 22427
6 23390
6 29604
3 26851
1 27789
5 20371
-3 9571
9 28360
6 28620
6 24161
2 30769
0 24842
-6 11340
0 18917
1 17235
9 21147
3 22068
0 23360
2 23457
